Filename,PM7 HOMO(eV),PM7 LUMO(eV)
a8096,-8.865,-1.649
a8097,-8.733,-2.064
a8098,-8.875,-2.054
a8099,-8.761,-1.852
a810,-8.332,-2.036
a8100,-9.078,-1.916
a8102,-8.891,-1.842
a8103,-8.866,-2.192
a8106,-8.526,-1.815
a8107,-8.44,-1.846
a8108,-8.619,-1.775
a8109,-8.622,-1.81
a811,-8.253,-1.864
a8110,-8.641,-1.856
a8111,-8.603,-1.936
a8112,-8.681,-1.957
a8113,-8.861,-2.058
a8115,-8.771,-2.218
a8116,-8.735,-2.087
a8117,-8.8,-1.765
a8119,-8.915,-2.051
a8120,-8.746,-2.156
a8121,-8.782,-2.213
a8122,-8.667,-2.046
a8123,-8.877,-1.748
a8124,-8.977,-2.036
a8125,-9.096,-2.145
a8126,-8.854,-2.273
a8128,-8.787,-2.181
a8129,-9.021,-1.795
a8130,-8.732,-1.704
a8131,-8.815,-1.708
a8134,-8.744,-1.637
a8135,-8.767,-1.69
a8136,-8.643,-1.743
a8137,-8.734,-1.715
a8138,-8.788,-1.734
a8139,-8.909,-1.798
a8140,-8.828,-1.878
a8141,-8.896,-1.72
a8143,-8.836,-2.057
a8144,-8.784,-1.93
a8145,-8.99,-1.871
a8147,-8.773,-1.606
a8148,-8.897,-1.81
a815,-8.614,-1.932
a8150,-8.899,-1.679
a8152,-8.853,-2.053
a8153,-8.746,-1.886
a8154,-8.803,-1.661
a8155,-9,-1.787
a8156,-8.955,-1.762
a8157,-9.011,-1.922
a8158,-8.98,-1.943
a8159,-9.002,-1.727
a816,-8.635,-1.835
a8160,-8.87,-2.138
a8161,-8.913,-2.201
a8162,-8.845,-2.015
a8163,-8.922,-1.765
a8164,-9.03,-1.84
a8165,-8.938,-1.75
a8166,-8.798,-1.742
a8167,-8.888,-1.739
a8169,-8.776,-1.75
a817,-8.578,-1.804
a8171,-8.776,-1.737
a8172,-8.739,-1.665
a8173,-8.778,-1.69
a8175,-8.978,-1.885
a8176,-8.967,-1.809
a8177,-8.91,-1.676
a8178,-9.008,-1.868
a818,-8.291,-2.121
a8180,-8.838,-1.791
a8181,-8.883,-2.028
a8182,-8.964,-2.109
a8183,-8.979,-1.965
a8184,-8.98,-1.899
a8186,-8.946,-1.739
a8187,-9.046,-1.866
a8189,-8.83,-1.669
a819,-8.404,-2.184
a8190,-8.825,-2.062
a8191,-8.968,-2.107
a8192,-8.964,-1.909
a8193,-9.108,-1.99
a8194,-9.062,-1.926
a8195,-9.085,-1.861
a8196,-9.154,-1.952
a8198,-8.994,-1.8
a82,-8.4,-1.747
a820,-8.318,-2.007
a8200,-9.045,-2.256
a8201,-9.009,-2.063
a8202,-8.642,-1.751
a8203,-8.653,-1.731
a8204,-8.652,-1.722
a8205,-8.669,-1.765
a8206,-8.644,-1.617
a8207,-8.648,-1.665
a8208,-8.663,-1.713
a821,-8.712,-1.879
a8210,-8.785,-1.637
a8211,-8.743,-1.831
a8212,-8.87,-1.798
a8213,-8.692,-1.985
a8214,-8.803,-2.086
a8215,-8.716,-1.944
a8216,-8.785,-1.788
a8217,-8.772,-1.763
a8218,-8.874,-1.85
a8219,-8.88,-1.744
a822,-8.042,-1.69
a8220,-8.761,-2.016
a8221,-8.823,-2.082
a8222,-8.68,-1.9
a8223,-8.854,-1.779
a8224,-8.842,-1.846
a8225,-8.931,-1.929
a8226,-8.972,-1.79
a8227,-8.863,-2.133
a8228,-8.91,-2.23
a8230,-8.793,-1.803
a8231,-8.794,-1.879
a8232,-8.735,-1.776
a8233,-8.631,-1.79
a8234,-8.711,-1.744
a8235,-8.765,-1.724
a8236,-8.798,-1.767
a8238,-8.857,-1.786
a824,-8.111,-1.728
a8242,-8.901,-2.138
a8243,-8.911,-2.008
a8244,-8.956,-1.863
a8245,-8.859,-1.87
a8246,-9.003,-1.948
a8248,-8.73,-2.123
a8249,-8.897,-2.135
a825,-8.143,-1.747
a8250,-8.768,-1.966
a8251,-9.006,-1.915
a8252,-8.897,-1.829
a8253,-9.173,-2.038
a8254,-9.165,-1.907
a8255,-8.828,-2.254
a8256,-8.989,-2.286
a8257,-8.946,-2.099
a8258,-8.717,-1.782
a826,-8.144,-1.714
a8260,-8.602,-1.773
a8261,-8.679,-1.75
a8262,-8.76,-1.716
a8263,-8.726,-1.707
a8264,-8.744,-1.752
a8265,-8.836,-1.921
a8268,-8.936,-1.899
a8269,-8.736,-1.988
a827,-7.95,-1.724
a8270,-8.858,-2.122
a8271,-8.846,-1.98
a8272,-8.862,-1.831
a8273,-8.91,-1.806
a8274,-8.962,-1.869
a8275,-8.983,-1.929
a8276,-8.818,-2.028
a8277,-8.869,-2.12
a8278,-8.827,-1.933
a8279,-8.984,-1.837
a828,-8.193,-1.647
a8280,-8.965,-1.896
a8281,-9.142,-1.972
a8282,-9.177,-2.024
a8283,-8.886,-2.163
a8284,-8.945,-2.268
a8285,-8.873,-2.083
a8288,-8.834,-1.716
a8289,-8.914,-1.761
a829,-8.158,-1.652
a8290,-9.149,-1.928
a8292,-9.208,-2.133
a8294,-9.153,-1.93
a8295,-9.073,-2.156
a8296,-9.221,-2.133
a8297,-9.139,-1.943
a83,-8.325,-1.751
a830,-8.178,-1.698
a8302,-8.682,-2.214
a8305,-8.79,-2.174
a8307,-8.764,-2.155
a8308,-9.022,-2.325
a8309,-8.911,-2.348
a8311,-8.867,-2.373
a8312,-8.932,-2.442
a8313,-8.852,-2.298
a8314,-9.035,-2.329
a8315,-8.941,-2.282
a8316,-8.922,-2.168
a8317,-8.865,-2.442
a8319,-8.835,-2.219
a8320,-9.14,-2.392
a8322,-9.025,-2.225
a8323,-8.889,-2.55
a8324,-9.01,-2.592
a8325,-8.867,-2.377
a8326,-8.717,-2.278
a8327,-8.781,-2.289
a8328,-8.775,-2.285
a8329,-8.86,-2.25
a833,-8.303,-1.929
a8330,-8.8,-2.254
a8331,-8.751,-2.229
a8332,-8.955,-2.361
a8334,-8.807,-2.245
a8337,-8.899,-2.497
a8338,-8.992,-2.362
a8339,-8.752,-2.329
a834,-8.419,-1.597
a8340,-8.969,-2.33
a8341,-8.931,-2.332
a8342,-8.899,-2.324
a8343,-9.018,-2.506
a8344,-9.009,-2.432
a8345,-8.835,-2.374
a8346,-9.06,-2.374
a8347,-9.145,-2.405
a8348,-8.961,-2.473
a8349,-9.162,-2.641
a835,-8.432,-1.786
a8350,-8.892,-1.761
a8351,-8.964,-1.802
a8353,-8.976,-1.81
a8354,-8.915,-1.82
a8355,-8.886,-1.943
a8356,-9.189,-2.161
a8357,-9.248,-2.069
a8358,-9.074,-2.084
a8359,-9.139,-1.897
a836,-8.466,-1.729
a8360,-9.157,-2.138
a8361,-9.043,-1.927
a8362,-9.209,-2.163
a8363,-9.064,-2.068
a8364,-9.128,-2.176
a8365,-9.145,-1.976
a8366,-9.21,-2.117
a8367,-9.035,-2.014
a8368,-9.296,-2.309
a8369,-9.103,-2.214
a837,-8.391,-1.938
a8370,-9.221,-2.303
a8371,-9.275,-2.164
a8372,-9.289,-2.286
a8373,-9.029,-2.224
a8374,-8.891,-1.983
a8375,-8.926,-2.028
a8376,-8.919,-1.936
a8377,-8.784,-2.016
a8378,-8.85,-2.048
a8379,-8.956,-2.119
a838,-8.277,-2.068
a8380,-9.056,-2.318
a8381,-8.923,-2.065
a8382,-8.931,-2.253
a8383,-9.14,-2.216
a8384,-8.971,-2.117
a8385,-9.094,-1.952
a8386,-9.091,-2.37
a8387,-8.93,-2.215
a8388,-9.057,-2.316
a839,-8.281,-1.933
a8390,-9.015,-2.115
a8391,-9.05,-1.992
a8392,-9.166,-2.523
a8393,-9.073,-2.349
a8394,-9.167,-2.436
a8395,-9.357,-2.318
a8396,-9.22,-2.224
a8397,-9.191,-2.175
a8398,-8.463,-1.693
a8399,-8.477,-1.736
a84,-8.713,-1.754
a840,-8.458,-1.839
a8400,-8.428,-1.765
a8401,-8.345,-1.754
a8402,-8.337,-1.877
a8403,-8.58,-2.1
a8405,-8.455,-2.005
a8406,-8.579,-1.834
a8407,-8.589,-1.751
a8408,-8.592,-2.105
a8409,-8.539,-1.92
a841,-8.506,-1.83
a8410,-8.494,-2.129
a8411,-8.671,-1.867
a8412,-8.648,-1.709
a8413,-8.654,-2.248
a8414,-8.591,-2.062
a8415,-8.556,-2.256
a8416,-8.851,-1.94
a8417,-8.788,-1.812
a8418,-8.454,-1.837
a8419,-8.462,-1.887
a842,-8.41,-1.821
a8420,-8.461,-1.837
a8422,-8.376,-1.991
a8423,-8.562,-2.236
a8425,-8.363,-2.215
a8426,-8.55,-2.039
a8427,-8.621,-1.814
a8428,-8.571,-2.236
a8429,-8.511,-2.051
a8430,-8.551,-2.238
a8432,-8.657,-1.743
a8433,-8.633,-2.389
a8434,-8.552,-2.203
a8436,-8.852,-2.129
a8438,-8.414,-1.776
a8439,-8.431,-1.822
a844,-8.425,-1.76
a8440,-8.528,-1.798
a8441,-8.302,-1.815
a8442,-8.34,-1.846
a8443,-8.547,-2.188
a8445,-8.589,-2.089
a8446,-8.596,-1.988
a8448,-8.574,-2.189
a8449,-8.586,-2.022
a845,-8.476,-1.736
a8450,-8.55,-2.198
a8451,-8.636,-1.997
a8452,-8.593,-1.931
a8453,-8.639,-2.336
a8454,-8.554,-2.15
a8455,-8.606,-2.299
a8456,-8.849,-2.092
a8457,-8.826,-2.034
a8458,-8.761,-1.731
a8459,-8.81,-1.774
a8460,-8.833,-1.661
a8461,-8.972,-1.723
a8462,-8.802,-1.78
a8463,-9.037,-2.143
a8464,-9.013,-2.01
a8466,-9.018,-1.804
a8467,-8.96,-1.889
a8468,-9.042,-2.143
a8469,-8.931,-1.916
a847,-8.31,-2.059
a8470,-9.154,-2.057
a8471,-9.034,-1.774
a8472,-8.983,-1.913
a8473,-9.157,-2.291
a8474,-9.063,-2.11
a8475,-9.298,-2.185
a8476,-9.094,-1.827
a8477,-9.122,-2.007
a8478,-8.918,-1.846
a848,-8.213,-1.847
a8480,-8.979,-1.872
a8481,-9.092,-1.917
a8482,-8.976,-1.882
a8483,-9.262,-2.252
a8485,-9.18,-2.169
a8486,-9.24,-1.997
a8487,-9.162,-2.021
a8488,-9.264,-2.252
a8489,-9.19,-2.069
a849,-8.652,-1.971
a8490,-9.273,-2.242
a8491,-9.19,-1.974
a8492,-9.213,-2.042
a8494,-9.303,-2.218
a8495,-9.385,-2.381
a8496,-9.29,-2.059
a8497,-9.373,-2.128
a8498,-8.915,-1.797
a8499,-8.992,-1.842
a850,-8.678,-1.929
a8500,-8.936,-1.754
a8501,-9.023,-1.84
a8502,-9.015,-1.796
a8503,-9.252,-2.211
a8504,-9.174,-2.084
a8505,-9.11,-2.138
a8506,-9.231,-2.036
a8507,-9.229,-1.96
a8508,-9.279,-2.203
a851,-8.627,-1.901
a8510,-9.238,-2.163
a8511,-9.203,-2.015
a8512,-9.172,-1.896
a8513,-9.414,-2.356
a8514,-9.245,-2.184
a8515,-9.372,-2.269
a8516,-9.325,-2.119
a8517,-9.286,-2.01
a8518,-9.088,-1.975
a8519,-9.172,-2.019
a852,-8.633,-1.776
a8520,-9.124,-1.97
a8522,-9.47,-2.377
a8525,-9.384,-2.172
a8526,-9.495,-2.367
a8528,-9.492,-2.334
a8529,-9.362,-2.158
a8530,-9.674,-2.521
a8531,-9.47,-2.382
a8532,-9.634,-2.424
a8533,-9.495,-2.253
a8534,-6.97,-1.871
a8535,-6.99,-1.911
a8538,-6.954,-1.918
a8539,-6.944,-1.945
a854,-8.735,-1.898
a8540,-7.086,-2.254
a8543,-7.266,-1.89
a8544,-7.088,-2.098
a8545,-7.102,-1.84
a8546,-7.078,-2.258
a8547,-6.988,-2.033
a8548,-7.125,-2.151
a8549,-7.236,-1.933
a855,-8.326,-2.165
a8550,-7.113,-2.122
a8551,-7.092,-2.016
a8552,-7.158,-2.404
a8553,-7.1,-2.219
a8554,-7.176,-2.312
a8555,-7.493,-1.975
a8556,-7.299,-2.181
a8557,-7.221,-2.041
a8558,-7.042,-1.689
a8559,-7.057,-1.728
a856,-8.361,-2.213
a8560,-7.082,-1.689
a8561,-7.049,-1.735
a8562,-6.967,-1.73
a8563,-6.977,-1.761
a8564,-7.162,-2.089
a8566,-7.119,-1.918
a8567,-7.183,-1.765
a8568,-7.346,-1.8
a8569,-7.339,-1.755
a857,-8.286,-2.026
a8572,-7.09,-1.931
a8573,-7.205,-1.919
a8574,-7.286,-1.948
a8575,-7.258,-1.664
a8576,-7.243,-2.235
a8577,-7.162,-2.055
a8578,-7.168,-2.144
a8579,-7.394,-1.998
a8580,-7.542,-2.034
a8581,-7.498,-1.842
a8582,-8.083,-1.7
a8584,-8.164,-1.789
a8585,-8.071,-1.743
a8586,-8.11,-1.631
a8587,-8.11,-1.677
a8588,-8.162,-1.73
a8589,-8.115,-1.706
a8590,-8.144,-1.72
a8591,-8.224,-1.815
a8592,-8.235,-1.86
a8593,-8.237,-1.847
a8594,-8.24,-2.009
a8595,-8.21,-2.052
a8596,-8.18,-1.91
a8597,-8.271,-1.861
a8598,-8.277,-1.808
a8599,-8.153,-1.586
a86,-8.652,-1.719
a860,-8.954,-1.846
a8600,-8.274,-1.833
a8602,-8.276,-1.795
a8603,-8.134,-2.093
a8604,-8.213,-2.056
a8605,-8.114,-1.867
a8606,-8.114,-1.657
a8609,-8.497,-1.934
a8610,-8.571,-2.02
a8611,-8.577,-1.812
a8612,-8.171,-2.219
a8613,-8.294,-2.198
a8616,-8.381,-1.829
a8617,-8.339,-1.735
a8618,-8.083,-1.667
a8621,-8.134,-1.653
a8622,-8.168,-1.658
a8623,-8.187,-1.617
a8624,-8.23,-1.533
a8625,-8.15,-1.595
a8626,-8.164,-1.639
a8628,-8.443,-1.745
a8629,-8.419,-1.627
a863,-8.841,-1.732
a8630,-8.31,-1.768
a8631,-8.208,-1.76
a8632,-8.259,-1.762
a8636,-8.325,-1.795
a8637,-8.397,-1.776
a8639,-8.339,-1.767
a8640,-8.295,-1.734
a8641,-8.37,-1.621
a8642,-8.191,-1.93
a8643,-8.27,-2.016
a8645,-8.528,-1.897
a8647,-8.333,-1.767
a8648,-8.408,-1.85
a8649,-8.364,-1.793
a865,-9.11,-2.004
a8650,-8.59,-1.636
a8651,-8.286,-2.051
a8652,-8.335,-2.162
a8654,-8.128,-1.632
a8655,-8.231,-1.601
a8656,-8.178,-1.599
a8657,-8.151,-1.64
a8659,-8.158,-1.543
a8661,-8.253,-1.775
a8662,-8.519,-1.512
a8663,-8.085,-1.635
a8664,-8.259,-1.669
a8665,-8.227,-1.843
a8666,-8.29,-1.967
a8667,-8.29,-1.817
a8668,-8.25,-1.67
a8669,-8.473,-1.6
a867,-9.015,-1.83
a8670,-8.295,-1.732
a8671,-8.33,-1.619
a8672,-8.157,-1.928
a8673,-8.286,-1.967
a8674,-8.276,-1.776
a8675,-8.435,-1.645
a8676,-8.577,-1.705
a8678,-8.297,-1.699
a8679,-8.195,-2.044
a8680,-8.357,-2.111
a8681,-8.272,-1.926
a8682,-8.075,-1.718
a8683,-8.079,-1.777
a8684,-8.133,-1.671
a8685,-8.118,-1.682
a8686,-8.106,-1.635
a8688,-8.026,-1.674
a8689,-8.299,-1.793
a8690,-8.466,-1.699
a8691,-8.119,-1.798
a8692,-8.268,-1.705
a8694,-8.201,-2.042
a8695,-8.119,-1.911
a8696,-8.346,-1.752
a8697,-8.289,-1.698
a8699,-8.294,-1.704
a87,-8.733,-1.696
a8701,-8.19,-2.04
a8702,-8.081,-1.87
a8703,-8.508,-1.788
a8705,-8.372,-1.924
a8706,-8.352,-1.808
a8707,-8.12,-2.145
a8708,-8.254,-2.187
a871,-9.042,-1.969
a8710,-8.075,-1.67
a8712,-8.134,-1.634
a8713,-8.103,-1.611
a8714,-8.163,-1.576
a8715,-8.111,-1.569
a8716,-8.131,-1.614
a8717,-8.219,-1.785
a8718,-8.496,-1.552
a8719,-8.154,-1.67
a872,-9.021,-1.763
a8720,-8.288,-1.764
a8721,-8.21,-1.851
a8722,-8.238,-1.992
a8724,-8.178,-1.695
a8725,-8.435,-1.652
a8726,-8.19,-1.733
a8727,-8.291,-1.793
a8728,-8.111,-1.924
a8729,-8.239,-1.99
a873,-9.046,-1.851
a8730,-8.186,-1.8
a8731,-8.413,-1.687
a8732,-8.648,-1.732
a8733,-8.397,-1.832
a8735,-8.156,-2.046
a8737,-8.236,-1.948
a8738,-8.23,-1.703
a8739,-8.256,-1.689
a8740,-8.131,-1.706
a8741,-8.221,-1.766
a8742,-8.239,-1.7
a8743,-8.285,-1.633
a8744,-8.306,-1.676
a8745,-8.384,-1.816
a8746,-8.546,-1.841
a8747,-8.543,-1.908
a8748,-8.447,-1.725
a875,-9.188,-2.084
a8750,-8.44,-2.054
a8751,-8.438,-1.913
a8752,-8.452,-1.837
a8753,-8.558,-1.856
a8754,-8.608,-1.788
a8756,-8.295,-2.065
a8757,-8.442,-2.058
a8758,-8.368,-1.864
a8759,-8.738,-1.944
a8760,-8.752,-1.954
a8761,-8.812,-1.898
a8762,-8.663,-1.827
a8763,-8.392,-2.196
a8764,-8.526,-2.204
a8765,-8.439,-2.015
a8766,-8.194,-1.716
a8768,-8.144,-1.708
a8770,-8.319,-1.638
a8771,-8.288,-1.649
a8772,-8.304,-1.695
a8774,-8.502,-1.88
a8775,-8.586,-1.522
a8776,-8.467,-1.867
a8778,-8.411,-2.062
a8779,-8.406,-1.927
a8780,-8.472,-1.866
a8781,-8.576,-1.759
a8782,-8.635,-1.631
a8783,-8.484,-1.67
a8784,-8.333,-2.004
a8785,-8.415,-2.068
a8787,-8.76,-1.964
a8788,-8.773,-1.865
a8789,-8.859,-1.765
a8790,-8.73,-1.721
a8791,-8.398,-2.13
a8794,-8.072,-1.654
a8795,-8.188,-1.641
a8796,-8.201,-1.582
a8797,-8.126,-1.572
a8799,-8.247,-1.82
a88,-8.698,-1.726
a8800,-8.472,-1.626
a8801,-8.356,-1.858
a8802,-8.262,-1.999
a8803,-8.261,-1.852
a8804,-8.406,-1.71
a8805,-8.36,-1.675
a8806,-8.281,-1.956
a8807,-8.271,-2
a8808,-8.207,-1.809
a8809,-8.56,-1.795
a881,-9.383,-2.228
a8810,-8.645,-1.724
a8811,-8.345,-2.072
a8812,-8.345,-2.141
a8814,-7.984,-1.72
a8815,-7.891,-1.811
a8816,-7.943,-1.748
a8819,-8.099,-1.892
a882,-8.604,-1.691
a8820,-8.139,-1.789
a8821,-8.152,-2.005
a8822,-8.113,-2.081
a8823,-8.114,-1.936
a8824,-8.121,-1.906
a8825,-8.135,-1.827
a8826,-8.017,-2.096
a8827,-8.121,-2.076
a8828,-8.061,-1.891
a8829,-8.34,-1.985
a8831,-8.092,-2.223
a8832,-8.195,-2.226
a8833,-8.12,-2.037
a8834,-7.936,-1.755
a8835,-7.852,-1.705
a8836,-7.955,-1.66
a8837,-7.962,-1.699
a8838,-7.973,-1.743
a8839,-8.085,-1.937
a884,-8.602,-1.717
a8841,-7.89,-1.936
a8842,-8.076,-2.111
a8843,-8.085,-1.973
a8844,-8.108,-1.922
a8845,-8.059,-1.787
a8846,-7.981,-2.041
a8847,-8.085,-2.114
a8848,-8.037,-1.929
a885,-8.596,-1.688
a8850,-8.314,-1.833
a8851,-8.021,-2.172
a8852,-8.153,-2.261
a8854,-7.883,-1.735
a8855,-7.902,-1.595
a8856,-7.969,-1.668
a8857,-7.974,-1.564
a8858,-7.982,-1.607
a8859,-8.033,-1.756
a886,-8.705,-1.634
a8861,-7.936,-1.806
a8862,-8.103,-1.988
a8863,-8.102,-1.839
a8864,-8.098,-1.787
a8865,-8.204,-1.794
a8866,-7.993,-1.944
a8868,-8.048,-1.794
a8870,-8.399,-1.89
a8871,-8.107,-2.142
a8872,-8.186,-2.132
a8876,-8.446,-1.899
a8877,-8.467,-1.937
a8879,-8.487,-2.11
a888,-8.633,-1.681
a8880,-8.597,-2.294
a8883,-8.566,-2.231
a8884,-8.611,-2.291
a8886,-8.848,-2.155
a8888,-8.72,-2.415
a8889,-8.641,-2.233
a889,-8.819,-1.834
a8890,-8.294,-1.83
a8893,-8.402,-1.796
a8894,-8.652,-1.997
a8895,-8.393,-2.003
a8897,-8.503,-2.031
a8898,-8.704,-1.97
a8899,-8.439,-2.103
a89,-8.688,-1.752
a890,-8.852,-1.841
a8900,-8.53,-2.159
a8901,-8.462,-1.989
a8902,-8.93,-2.055
a8903,-8.513,-2.198
a8904,-8.592,-2.305
a8905,-8.509,-2.134
a8906,-8.955,-2.237
a8907,-9.048,-2.246
a8908,-8.982,-2.258
a8909,-9.102,-2.201
a8911,-9.316,-2.339
a8912,-9.36,-2.207
a8913,-9.2,-2.345
a8915,-9.315,-2.286
a8916,-9.395,-2.232
a8917,-9.205,-2.338
a8918,-9.597,-2.431
a8919,-9.479,-2.334
a892,-8.876,-1.737
a8920,-9.556,-2.324
a8921,-9.296,-2.481
a8922,-8.359,-1.88
a8923,-8.378,-1.922
a8924,-8.362,-1.778
a8925,-8.341,-1.906
a8926,-8.477,-2.271
a8928,-8.262,-2.051
a8929,-8.503,-2.094
a893,-8.97,-1.936
a8930,-8.486,-2.273
a8931,-8.389,-2.029
a8933,-8.485,-2.099
a8935,-8.485,-2.238
a8937,-8.684,-2.191
a8938,-8.429,-1.89
a894,-8.797,-2.012
a8940,-8.448,-1.897
a8941,-8.432,-1.941
a8942,-8.534,-2.289
a8944,-8.488,-2.138
a8945,-8.571,-2.126
a8946,-8.55,-2.295
a8948,-8.449,-2.286
a895,-8.808,-1.917
a8950,-8.623,-2.453
a8951,-8.541,-2.263
a8952,-8.524,-2.397
a8953,-8.747,-2.202
a8955,-8.507,-1.761
a8956,-8.589,-1.719
a8957,-8.565,-1.723
a8958,-8.584,-1.78
a8959,-8.615,-1.764
a8960,-8.663,-1.754
a8961,-8.604,-1.794
a8962,-8.807,-2.174
a8963,-8.706,-1.96
a8965,-8.772,-2.046
a8966,-8.748,-1.992
a8967,-8.835,-2.05
a8968,-8.811,-1.976
a8969,-8.812,-1.902
a897,-8.951,-1.864
a8970,-8.89,-2.164
a8972,-8.788,-2.108
a8973,-8.778,-2.11
a8974,-8.829,-1.984
a8975,-8.703,-2.016
a8976,-8.806,-2.021
a8977,-8.758,-1.856
a8978,-9.038,-2.356
a8979,-8.956,-2.234
a898,-8.837,-1.808
a8980,-8.97,-2.276
a8981,-8.978,-2.272
a8982,-8.898,-2.171
a8983,-8.909,-2.123
a8985,-8.788,-1.976
a8986,-8.521,-1.835
a8987,-8.608,-1.848
a8988,-8.667,-1.9
a8989,-8.699,-1.85
a899,-8.884,-1.66
a8990,-8.719,-1.761
a8991,-8.708,-1.81
a8992,-8.76,-1.837
a8993,-8.578,-1.889
a8994,-8.953,-2.216
a8996,-8.903,-2.055
a8997,-8.958,-1.915
a8998,-8.736,-2.064
a8999,-8.87,-2.212
a9,-8.543,-1.752
a90,-8.444,-1.599
a9000,-8.865,-2.079
a9001,-8.897,-2.088
a9002,-8.968,-2.214
a9003,-8.927,-2.045
a9006,-8.802,-2.154
a9007,-8.913,-2.195
a9008,-8.814,-2.032
a9009,-8.969,-2.112
a9011,-9.148,-2.256
a9012,-9.099,-2.306
a9014,-8.91,-2.283
a9015,-8.968,-2.355
a9016,-8.897,-2.172
a9017,-9.034,-2.335
a9018,-8.538,-1.898
a9019,-8.679,-1.937
a902,-8.747,-1.874
a9020,-8.758,-1.95
a9021,-8.725,-1.92
a9022,-8.49,-1.905
a9024,-8.724,-1.855
a9025,-8.747,-1.9
a9026,-8.962,-2.189
a9027,-8.882,-2.139
a9028,-9.054,-1.954
a9029,-9.023,-1.981
a9030,-8.978,-2.173
a9031,-8.673,-2.261
a9032,-8.872,-2.255
a9033,-8.872,-2.124
a9034,-8.99,-2.182
a9035,-8.976,-2.046
a9037,-9.027,-1.983
a9038,-8.996,-2.165
a9039,-8.865,-2.251
a904,-9.091,-1.968
a9040,-8.911,-2.247
a9041,-8.821,-2.081
a9042,-9.161,-2.374
a9043,-9.185,-2.209
a9044,-9.161,-2.241
a9045,-9.236,-2.172
a9046,-9.207,-2.349
a9047,-8.943,-2.373
a9048,-8.971,-2.4
a9049,-8.865,-2.226
a905,-8.982,-1.895
a9050,-8.697,-1.759
a9051,-8.797,-1.788
a9053,-8.732,-1.717
a9054,-8.713,-1.722
a9055,-8.769,-1.767
a9057,-8.988,-1.953
a9059,-9.031,-2.023
a906,-9.061,-1.807
a9060,-9.019,-2.136
a9061,-8.982,-2.003
a9062,-9.032,-1.945
a9063,-8.959,-1.876
a9064,-8.952,-1.711
a9065,-9.191,-2.042
a9066,-9.025,-2.133
a9067,-8.947,-1.954
a9068,-9.167,-2.049
a9069,-9.085,-2.001
a907,-9.178,-2.155
a9070,-9.162,-1.899
a9071,-9.283,-2.215
a9072,-9.163,-2.287
a9073,-9.066,-2.103
a9075,-9.13,-1.932
a9076,-9.022,-1.933
a9077,-8.976,-1.848
a9080,-9.211,-2.063
a9081,-9.042,-1.839
a9082,-9.185,-1.964
a9083,-9.333,-2.255
a9086,-9.227,-2.069
a9087,-9.001,-1.793
a9088,-9.225,-1.998
a9089,-9.387,-2.252
a9093,-9.242,-1.984
a9098,-8.549,-1.676
a91,-8.309,-1.914
a9100,-8.6,-1.666
a9102,-8.548,-1.736
a9103,-8.567,-1.733
a9106,-8.78,-1.921
a9107,-8.861,-1.64
a9108,-8.684,-1.711
a9111,-8.712,-1.905
a9112,-8.959,-2.002
a9113,-8.795,-1.638
a9114,-8.746,-1.833
a9115,-8.717,-1.819
a9116,-8.868,-2.231
a9117,-8.79,-2.049
a9118,-8.95,-2.158
a912,-8.698,-1.718
a9120,-8.874,-1.871
a9121,-8.829,-1.885
a9122,-8.738,-1.847
a9123,-8.909,-1.8
a9125,-8.889,-1.86
a9126,-8.928,-1.905
a9128,-9.07,-1.867
a9129,-8.85,-2.165
a913,-8.631,-1.692
a9132,-9.012,-1.814
a9133,-9.045,-1.994
a9134,-9.058,-1.802
a9135,-8.908,-2.199
a9137,-8.99,-2.031
a9138,-8.891,-1.704
a9139,-9.045,-1.969
a914,-8.591,-1.636
a9140,-9.213,-1.93
a9141,-9.023,-2.324
a9143,-9.06,-2.184
a9144,-9.082,-1.81
a9145,-9.181,-2.048
a9146,-8.733,-1.864
a9147,-8.883,-1.95
a9148,-8.866,-1.88
a9149,-8.919,-1.838
a9150,-8.899,-1.836
a9151,-8.925,-1.894
a9152,-9.13,-2.027
a9153,-9.113,-1.877
a9154,-9.067,-2.03
a9156,-9.052,-2.248
a9157,-9.058,-2.123
a9158,-9.166,-2.057
a9160,-9.083,-2.032
a9161,-8.93,-2.217
a9162,-9.069,-2.242
a9163,-9.01,-2.074
a9164,-9.31,-2.135
a9165,-9.145,-1.896
a9166,-9.261,-2.12
a9168,-9.146,-2.389
a9169,-9.062,-2.221
a9170,-8.712,-1.687
a9171,-8.867,-1.679
a9173,-8.8,-1.624
a9175,-8.852,-1.656
a9177,-8.96,-1.752
a9178,-9.077,-1.821
a9179,-8.735,-2.001
a9180,-9.013,-2.027
a9182,-9.008,-1.742
a9183,-9.006,-1.776
a9184,-9.058,-1.813
a9185,-8.874,-2.057
a9186,-9.031,-2.039
a9187,-8.975,-1.882
a9188,-9.13,-1.858
a9189,-9.146,-1.886
a919,-8.641,-1.568
a9190,-9.192,-1.918
a9192,-9.105,-2.177
a9193,-9.022,-1.987
a9194,-8.564,-1.686
a9196,-8.612,-1.677
a9197,-8.646,-1.697
a9198,-8.539,-1.741
a9199,-8.595,-1.758
a920,-8.849,-1.738
a9201,-8.785,-1.958
a9202,-8.816,-1.929
a9204,-8.821,-1.965
a9205,-8.788,-1.875
a9206,-8.802,-2.091
a9207,-8.737,-1.914
a9208,-9.07,-1.998
a9209,-8.891,-1.726
a921,-8.794,-1.911
